This book is classic. Beautifully written, and I love the story. The small paperback book is very wordy and challenging to read, as all the text is small and compact, but it's worth the effort--and spared weight!	5
I think this a great book. I have probably read this book 3 times. Just everyone says, &#34;It is a classic.&#34;	5
Have always wanted to read this and finally doing it. I am only about 20% into it but am enjoying it and finding it hard to put down. Had seen the movie but as in all movies the book fills in the gaps! Definitely recommend: A good insight to English life style along with a good read.	5
The only way to describe this book and it's characters is literary perfection. Leaves me with a smile on my face. Every girl must read this book.	5
This book is romantic and comical. A great look at that period in time through the eyes of a family living the experiences.	5
This is a classic book ofLiterature that demonstrates the tenacious plight of a 19th century heroine determined to not settle for anything other than true love. This demonstrates the helpless nature of women in a society dominated by men. Jane Austin is masterful in her craft.	5
Always been a favourite of mine and I still love it. Was the first e-book I've read and I found it convenient.	5
I am a new Amazon user. I purchased a beloved classic to start my Kindle experience. This edition is a fraud, unreadable. Photocopied bits and pieces, a sham. Let the buyer beware.	1
ok this book was very good.I loved the movie and now I love the book!!!This is a romance story and in some parts its funny!!If u r looking for a book to read on a rainy day or maybe in the sun this is your book.	4
Pride and Prejudice by Jane Austen is a classic story about a girl named Elizabeth Bennet, one of five sisters as she unknowingly makes an arrogant Mr. Darcy fall in love with her. While her older sister, Jane, has her own troubles with Mr. Darcy's friend, Mr. Bingley.This is a love stories for more than one, full of marriage do's and don'ts. It is also full of wonderful dialogue and a timeless plot.This is one of my very favorite books. I love how everything that could possibly go wrong does go wrong. My favorite part about it is that I can relate to the story although it obviously was not written in this time period.My favorite mix up is how Mr. Darcy is convinced that Jane does not love Mr. Bingley so he separates them, causing Elizabeth to refuse his offer of marriage. He then goes through a long process of tiny deeds with the hope of redeeming himself in Elizabeth's eyes.One of my favorite characters is Mrs. Bennett. Forever causing her daughters' grief with her thoughtless comments and impropriety, she contributes to much of her daughters' unhappiness; Although all she wants for them is to be well-married and happy.I recommend this book with a love for classics who do not get bored with a lot of dialogue (like my sisters do).E @ 3 Book BeesOriginally posted @ [...]Ima swagbucks superstar @ [...]	5
A good book and a very interest romance. An history to put in your heart and in your life. Fantastic.	4
Good book lots of features i like the characters and the setting of the story i thought it was awsome to read and it had great imageination	5
While "Pride and Prejudice" itself needs no review, since it's the best loved romance novel of all time, it's nice to have it available in a format my telephone based reader can handle. Now, even in the can, I'll never be without refined reading material!	5
This work brings each character into such clear focus that real- life names come to mind. Very enjoyable and enjoyable.	5
I read this after watching the movie about 10 times and I was not disappointed. More detail and better understanding of their feelings and the characters in the book. I really enjoyed it.	5
Fell in love with this novel when I had to read it for introduction to fiction class. Even though the novel lacks the description of nature, it enables one to feel rural England with its green meadows and fields. The plot is basically a soap opera but it is simply fun to read and see how it develops till it reaches the good end. Therefore, it is a truth univerisally acknowledged that the lovel of great literature must be in want of reading this book :).	5
a wonderful book,so hard to put down. A true English classic that is hopelessly romanticWould definitely recommend this book	5
I actually had bought this book but didn't immediately read it. It wasn't until I had to watch the 2005 movie for my Women in Literature class that I fell in love with it. I quickly started reading this book and couldn't believe I waited so long. It is definitely one of my all time favorite books.	5
Jane Austen is a true master. Her characters and phrasing linger long after the book has been set aside. Austen should be required reading for all.	5
I don't know how many times I've read this novel. Lately, I've listened to it on audio books and read along every evening. Sometimes I would jump ahead and then re-read that section. It was so fun...I know it sounds a little odd. I bought a used copy because I have several others, unfound upon quick glance, scattered about the house. Nice, comfortable copy.	4
a classic book where there is really nothing bad to say about. AS an adult though one can appreciate it more because we choose to read the book instead of it being an assignment that needs to be completed for school.	5
The plot is good...but they don't tell you what each character is thinking, the don't give you an insight into each person real personality	3
As always this is an amazing book but this version was a pit disappointing. Certain words were left out which would make it hard for someone who has never read the book. For someone who is familiar with the book this isn't a huge issue especially since its free.	3
I needed to have a copy of P & P for a class. The eBook makes it so much easier! Great price and you have the book in just the amount of time it takes to download. Couldn't be happier.	4
I wanted to read a classic and with my new Kindle Fire, I did just that. I enjoyed the story and will read more by Jane Austen.	5
Ms. Austen's book revenues will not be affected by anything I have to say about this book, it seems silly to write a review. It is also beyond my skills to praise it adequately. Just read it- now.	5
Great book. Can't go wrong with a classic book. Love the kindle addition. Can read on kindle and my phone.	5
It's a beautiful story and a great title: the first part, our hero, Elizabeth, fights with what she thinks is the pride of Mr. Darcy. Then, when she discovers he's a gentleman with a very strong personality, she has to turn al her prejudices against him on his favor. It's a beautiful story.	5
It was very interesting. There were parts when I didn't want to stop reading. I loved it very much so.	5
A classic book that everyone should take the time to read. Have to get used to the different ideas & manner of speaking but was very heartwarming.	4
love this book i keep reading it over and over again love jane austen it depicts the trials and tribulations of finding love in those ages	5
A wonderful tale that shows the importance of upbringing , character and morality. Ms. Bennet deals with the issues central to life in the 19th century; manners, education and marriage. Ms. Bennet and Mr. Darcy allow us to hope that there is hope through love and understanding.	5
WHAT IS THERE TO SAY ABOUT A CLASSIC. I LOVE THE LANGUAGE, THE MANNERS AND THE RULES OF SOCIAL LIFE. IT'S SO DIFFERENT FROM TODAY'S SOCIETY THAT IT'S LIKE VISITING A FOREIGN COUNTRY IN ANOTHER AGE WHICH IS PRECISELY WHAT THE BOOK IS ABOUT. A GOOD GETAWAY FROM NORMALITY IN THE 21ST CENTURY.	5
I cna't believe that I hadn't read this before. I really enjoyed it. I will be reading more Jane Austin in the future.	5
How can one describe Pride and Prejudice in a few words? Impossible. This is one of the best novels in the English language, both for style and content. The various movies and TV editions, though excellent and immensely entertaining, do not do the novel justice. All I can say is "Read it."	5
I've read this beautiful novel only three times. A British Prime Minister read it 26. My novel, "The War Less Civil"THE WAR LESS CIVIL, deals with issues Miss Austen would be shocked, and in some cases, horrified by. But never would she fail to understand the unchanging character of the human condition that I wrote about in 19th & 20th century America. Her insights into the human spirit and behavior in the early 1800s, seemingly so simple and commonplace, are as deep as the most profound novelists of any age. If one desires a book offering endless pleasure, one that could be reread once a year for a lifetime, then I strongly urge one to read "Pride and Prejudice."	5
My daughter and I both read this book. She really enjoyed it, more than the movie. I also enjoyed the book, very much.	5
This book is one of my favorites. I have re-read this book at least 12 times. It is a book that never gets old and is great for reading while on vacation.	5
Watched the pbs version of the book then watched the new version of the movie, so I figured I better read the book. The book keeps you entertained as you picture each chapter in your head. Normally when I watch a movie before a book I get disappointed when I get around to reading it, but in this case the book gives a lot of depth to the characters, which makes it one of the few books turned into movies where I would recommend watching the movie first.	5
The print of this book is attractive as is the simple cover. The size is standard but handy so I can put it in a tote or bookbag and have it ready for access whenever I have a spare moment. So far it is sturdy and doesn't look dog-eared even when it's been toted many places.	5
Even if one considers Pride and Prejudice to be a cautionary tale for men to avoid getting caught up in the affairs of women, or with recognition that Austen is truly showing that women have an amazing ability to manipulate men and essentially control their world, one cannot overlook the sheer boredom that reading Pride and Prejudice creates. Set this one aside and pick up The Scarlet Letter if you are looking for a classic worth reading.	2
Read this and many of Jane Austen's other novels as a teenagers. Downloaded this on to my new kindle and was as enchanted as the first time I read it. A classic romantic novel with exquisite characters and reflections on the way of life of that time. Timeless and a must read for the sad romantics amoungst us.	5
I have been reading classics, but this did not rate for me. I read half and stopped. I found it extremely boring, the descriptions went on and on, and the book was hard to read.	2
What makes a book a "classic"? Is it the language? The fame of the author? The date of publication? Or, as my high school English teacher used to say, is a book a classic "because it still says what it needs to say"? In the case of Jane Austen's masterpiece, "Pride and Prejudice", I'd venture that it is all of the above. Though it was one of her first published novels, it's probably her greatest, and features some of the greatest characters ever written in what is quite possibly one of the oldest stories ever told.The plot itself is timeless. The Bennet family of Hertfordshire has five daughters, and with no sons and an estate entailed along the male line, it is important that the girls find good husbands if they don't want to be turned out of their home upon the death of their father. As is common in most families, each child is very different. Jane, the eldest, is quiet and serene, and always sees the good in everyone. Elizabeth is intelligent, while Mary is preachy and a stuck-in-the-mud. Catherine (Kitty) is a follower, and the youngest, Lydia, is an out-of-control flirt. The story begins, rather famously, with the arrival of new neighbors at Netherfield, a home a few miles away. The house has been taken by a young man with a large fortune, and almost immediately, Mrs. Bennet begins scheming that the as-yet-unknown Mr. Bingley will marry one of her daughters - preferably the eldest.As luck would have it, Bingley and Jane hit it off right away. The same cannot be said for Bingley's socially-awkward friend, Mr. Darcy, and Jane's sister Elizabeth. Almost immediately, the two get on each others' nerves, begun with Darcy insulting Lizzie within the hearing range of the latter and continuing as the Bennet family (with the exception of the two eldest) make fools of themselves at every opportunity. When a regiment of soldiers comes to town, Elizabeth is quick to enjoy conversing with a Mr. Wickham, one of Mr. Darcy's least-favorite people, and eagerly believes everything Wickham says about his former childhood friend.Of course, not everything is as it seems. Darcy and Elizabeth continue to meet over the course of the next year, while she is visiting a friend near his aunt's home, and even on his estate at Pemberley. The more they get to know each other, the more they realize they may have been mistaken about one another. And when Lizzie's youngest sister does the unthinkable, the Bennet family's misfortune may end up being the shove Elizabeth and Darcy need.The greatest thing about this book is its characters. Jane Austen was a master of the absurd, and she has captured it beautifully in the obnoxious Mr. Collins, the haughty Lady Catherine deBourgh, the foolish Mrs. Bennet, and so many others. Everyone is drawn to life, and as you are reading it, you realize that, even though the book came out two centuries ago, these are personalities that still exist in all of our lives. The dialogue is witty and to the point, and though the novel is relatively short, the action never lags. There's a reason the 1995 BBC miniseries adaptation clocks in at close to five hours; a LOT happens in this book. With the 200th anniversary of the novel happening this year, it's definitely time to take an enjoyable look back at one of the most famous - and well-loved - books ever written.	5
I had seen the films, and knew what was going to happen. This may be part of what bored me about the book, but I just couldn't bring myself to finish it-- I don't normally quit reading a book either.	2
I started reading this Kindle edition today and was very put off by the ALL CAPS used for emphasis. There's a version of all Jane Austen's books for $1.99, so I bought that and will delete this one. The other version has no formatting for the emphasized words (italics would be good), but better than those all caps that make it feel like I'm reading Price & Prejudice via facebook.	2
I really didn't like this book because it was in the old times and I didn't understand it so yea :)	1
The marriage, property and inheritance laws of the late 18th and early 19th century, by today's standards, can be considered cruelly misogynistic.The Bennett family estate is entailed and, as Mr Bennett's family consists of his wife and five daughters (nary a son in sight), there is a strong likelihood that, when he passes away, the six surviving ladies will be left homeless and with no income or property. Mrs Bennett is deeply concerned with the situation and frantically searches for the expedient solution of the day (marriage to an eligible man of property whose family would provide her daughters with both a home and settlement of a suitable annual stipend for living expenses). On the other hand, Mr Bennett's approach is much more relaxed and he gives the impression that he feels the marriage of his daughters will take care of itself in due course and that all will ultimately turn out for the best.PRIDE AND PREJUDICE, told primarily from the point of view of Elizabeth Bennett, the most sensible daughter in a family of ladies whose general attitude seems to be quite vapid and utterly self-centered, is a story driven not so much by plot as by character development combined with a comedic critique of the issues of early 19th century mores among the landed gentry - manners, upbringing, morality, education, marriage, conventions, etiquette, leisure, societal behaviour and so on. It might be compared to a much more modern equivalent in F Scott Fitzgerald's THE GREAT GATSBY or on a considerably lighter note, television's famous sitcom SEINFELD. The common factor here ... in a background of purely social commentary, nothing of note really happens. The social commentary IS the story!PRIDE AND PREJUDICE has withstood the onslaught of time and remains to this day (and justifiably so) one of the most popular novels in the entire pantheon of English literature.Highly recommended.Paul Weiss	4
I had to read this for school, but I actually turned out liking it. The only downside is that I think it moves along kind of slowly in the beginning, but I would still definitely reccomend it.. It's a classic!	4
Another Classic, but it just drags for me. Of course, I don't think I'm in the target audience Jane Austen had in mind. I attempted to read it, because it came with my Kindle.	1
I am a huge fan of the movie with Greer Garson.The book is so disappointing.I was hoping to be captured and sadly was not.	2
If you are looking for an unabridged version of the book this is most certainly not it. Looks like someone has typed out the dialogue exchanges from the BBC series and filled in their own interpretation of the feelings at times.	3
This has not survived the test of time. While it's easy to see why this was a popular story from the 19th century up to the 1950s, reading it now is like listening to cat negotiating its way out of a tangled quilt cover, amusing yes, but ultimately awful and frustrating.The motivations of the two central characters are purely woeful. I won't spoil anything but you don't want anyone to get the outcomes that they desire, not the protagonists, not the antagonists, no one.I can't say don't read it as it is so very ingrained in the pop culture of today, however I can say you should read the book trying to identify any part of it that wouldn't be made better by the introduction of zombies.	2
One of my all-time favorite classics and a book I have read endlessly and will read many times more, so am delighted to have this on my Kindle as well as having several print copies around. It means I can dip into it any time the mood takes me. And it took me there this weekend so it was great to just curl up and relive the magic.I just love Jane Austen's language, her wry wit and acute social observations. This should be compulsory reading for everyone! What's not to like?	5
This classic book is always a good read, so it was nice to have it conveniently uploaded to my Kindle app so I can read it again.	4
Sigh, I almost feel guilty giving pride and prejudice three stars. I find the book to be boring, i've picked it up a few times but it just doesn't resonate with me. Reasons why: I didn't find reading an account peoples personality traits that interesting and the book doesn't really have any exciting pick-me-ups.This book is like taking a nice ride through a scenic country side, without want of a destination.	3
love it or hate it the book is a classic and call me crazy but im a sucker for some Jane Austen.	4
Perhaps if Jane Austen is alive she would have wrote a book like this one, so readers like me would catch a glimspe on whats's on the mind of Mr. Darcy.	4
Pride and Prejudice by Jane AustenRecently I went on a drive home to California and back. It's about 7 1/2 hours each way (because I actually go the speed limit!!!) and I wanted to try something new while driving. So, I decided to try an audio recording.I found one from my local library of Pride and Prejudice. : Why not go with a classic book for the drive home?So, I listened to Pride and Prejudice by Jane Austen.Pride and Prejudice is the story of the Bennet sisters, Elizabeth and Jane. Both are of marriageable age but do not come from the wealthiest of families. However, they live in a time when marriage to someone with wealth is of utmost importance.Since they have no brothers, when their father dies his estate will go to another male relative, as they are unable to inherit.One summer a new family comes to live nearby, and Mrs. Bennet, their mother insists that Mr. Bennet make an acquaintance with Mr. Bingley, the new bachelor who is very wealthy. At a ball one evening he is immediately taken with Jane Bennet who is admittedly beautiful, of a sweet nature, but perhaps below the standard of wealth into which he is expected to marry.But the problem really is his friend, Mr. Darcy. A haughtier more proud man has never existed, and though that same night at the ball many women did not have partners as men were few, Mr. Darcy makes it clear that he thinks pretty negatively of Elizabeth Bennet. He is cold, unfriendly, and seemingly unkind . . .Mrs. Bennet is determined to see her daughters married and encourages Jane and Mr. Bingley, but is desperate to make a match for Elizabeth, including pushing her to accept the proposal of marriage from her most insipid cousin.We follow the story of the Bennet family as others do everything they can to keep Jane and Mr. Bingley apart, and Elizabeth is forced into close proximity with the awful Mr. Darcy repeatedly.Will Jane and Elizabeth ever find true love that others will accept? Or will their less wealthy state be their destruction?Read Pride and Prejudice to find out!This is a total and complete classic. There are over 2 million copies sold worldwide, hundreds of editions, and quite a few different audio recordings, not to mention TV and movie versions of this story.If you haven't actually read Pride and Prejudice you simply must! It's a beautiful, wonderful story full of lively characters with personality oozing from them. Mrs. Bennet is incredibly silly, a trait which seems to have rubbed off thoroughly on several of her daughters. But Jane and Elizabeth took far more after their father with much more sense. It's the story of how pride and prejudice can keep you from truly seeing another's character, and how opinions can change when someone is given a true chance.I highly recommend this book to everyone!5 out of 5 stars!	5
love this book, have always wanted to read it blah, blah, blah, blah, blah blah blah blah blah blah blah	5
Ships quickly. Item as described. good to use. will recommend it and buy it again in the future if needed.	5
My favorite book, so it is really nice to have it as an E-Book. E-Book's are a really good idea for people on the go.	5
Classic! If you haven't read it in a long time read it again and if you have never read it READ IT!	5
I really enjoy this book and I am glad to have bought it for Kindle. I also bought the paperback version because my teacher did not allow electronics. While I am not in class I use the Kindle version and the pages correlate to the paperback version so I can always match my progress from the ebook to the paperback. For some reason I read the Kindle version much faster and this helps me with bulky reading assignments so this is great for me.	4
This product was in my mailbox and I didn't expect it for another week! Thank you so much guys! The book was in great condition too!	5
I love this classic!! I am glad it is available for electronic reading. I do recommend it to everybody to enjoy.	5
I chose this book because of the author's fame but found I could not relate to it just now. I will try to read this book again, later.	3
I loved this book! I always thought it would be boring, but I found myself laughing out loud, crying, smiling...I couldn't put it down. It was so witty and sweet. It has become my favorite book and I will read it again and again.	5
I love this story. Somewhat challenging to read due to the old English, but such a powerful story none the less.	5
Got a free copy of this with my kindle and even though its taken me almost a year to get around to reading it I'm so glad I did. I fell in love with Elizabeth, Darcy and the whole gang all over again.	5
Good book for females only. I really can't see a male enjoying this book due to the narration of mostly a female.	4
I sooooo love this story, I saw the movie, and I have always been in love with it, I very much loved this book and I recommend this to everybody it is very romantic, very smart, and it has alot of qualities that I very much enjoy.	5
This book is made for everyone!It is hardly ever slow, although some people might not be use to the writing style of that time, and has a delightful, strong lead heroine who never falters in her strength like most female characters now-a-days.So beautifully written and should be in everyone's bookcase	5
Great writer and one of the best observation of human social interaction and capturing the associated emotions.of social interaction. Also, one of the most romantic stories I have ever read.	5
I found the book to be very interesting. It drew me into to story. I would defiantly read it again.	4
I read this book to improve my vocabulary for the ISSE, SSAT or SAT. It has all the perfect words in the tests and with a click of a finger you can find a definition.	3
There are plenty of reviews of Pride and Prejudice, so I'll skip the book review, and just review the format.The move over to Kindle was pretty solid, and this is very readable both on the device and on my phone. Considering lots of free titles have pretty exaggerated formatting errors, or in the case of the play bookstore are direct photo copies of hard copies, this was extremely readable and deserves five stars as a solid port over.	5
PRIDE AND PREJUDICE IS MAGIC!! IT IS WITHOUT A DOUBT ONE OF MY FAVORITES. I TRULY LOVE THE WRITINGS OF JANE AUSTEN.	5
I always loved this story and all the books from Jane Austen. The form that is written, the language, the descriptions are excellent. I say that I really enjoying reading all these books.	5
This is one of the excellent works that has to be studied for chosen words. I have studied it. I have checked all the definitions that I didn't know. She has used rich vocabulary that adds so much. If you don't check the meaning, you will lose on the context of it. You need to think constantly and be alert while reading. Words put weight on the meaning that when you're tired, you might not understand fully what the author has meant. Understanding its meaning gives you so much pleasure.The author states the situation the character is in by finding the perfect word to describe it. The words chosen were so perfectly used in given situations.Some dialogues may seem unnatural of the words spoken. Did people really talk this way? But after getting deeper into her work, you just get used to it like to the commodity in everyday life.I loved in Jane's work the development of the characters. It is extraordinary and so complex. The author has captured in most not an ordinary way of life back then making it in every sense very realistic.The feelings of being modest, shy, and lacking self-confidence when in love were perfectly presented. Readers who look for romance won't be disappointed.	5
I sent my niece this book as a primer for the Jane Austen world. It is easy to read and understand, with a great type face. I recommened it for readers eager to immerse themselves in a simpler yet more complex time.	5
I've read Pride and Prejudice nearly every year for a decade and I have to say the Penguin Classics new clothbound edition is the best read I've had yet! The look and feel of the book is beautiful. It's an extremely gratifying read, a delight for the senses, and the appendix is a wonderful essay by Tony Tanner, the original Penguin Classics edition's introduction. While it is lengthy, it actually doesn't get tedious at all and is highly informative and insightful. The new introduction, while I haven't read it fully yet, I believe will prove to be equally revealing. The notes are well-balanced, neither vague nor overwhelming- I've looked at annotated versions of Pride and Prejudice that sucked all the joy out of the story with notes that covered half of each page! Anyway, this edition is absolutely delightful, and I can't wait to purchase Wuthering Heights and Sense and Sensibility in the same edition, and possibly more.	5
A treasure of a read. I certainly had some negative precognitions regarding this book but slowly these were eroded as were Elizabeth's sentiments and towards the end I was happy with the characters.	5
I re-read this book, at least once a year! i just love how Jane Austin gave true strength and a mind to women in an era where we believed to only be good to have children, she made us so much more. I truly enjoy Elizabeth and Mr.Darcy go in circles about each other, as well as the the girls mother uncanny view on life. A great classic to read over and over.	5
Really enjoyed reading P&P by Jane Austen. The dialogue was relatively easy to follow except for the occasional English coloquialisms and the characters were superbly fleshed out. Her social commentary regarding gender roles was definitely ahead of its time. Did find some text discrepancies/typos(they could have occured during the download, I'm not really sure?)but most enjoyable reading nevertheless. Am planning to read more of the classics.	5
I didn't remember reading this in school so I thought I'd give a try. It was free with my Kindle app. I thoroughly enjoyed it. A very sweet story that had you hoping for a happy ending.	5
I am a huge bookworm and bought this book specifically because of its fabulous cover. The book came in perfect condition and I am a fan of the ribbon attached, which can be used as a bookmark. Such a great book in a chic packaging. Definitely a great addition to the bookshelf :)	5
Anyone who has read Jane Austen before knows that she's a fantastic author. She makes the words "good book" into flesh and blood. This is prime Jane Austen, complete with dry humor and convoluted relationships. The book itself is ok. I bought it from Amazon because I was close to the $25 free shipping rate. But a used Pride and Prejudice anywhere would be fine, as the gems are inside the book, and reading them is the whole point.	5
I have read Pride and Prejudice several times. I think that this is most definitely one of the best novels written in the English language. Jane Austen explores the relationships between different sets of people. At the age of 16, I was never really into the "Classic novels", but when a friend recommended the book, and I saw the movie (which does not do the novel justice), I decided to try. I instantly fell in love with the characters and Jane Austen's works. Elizabeth Bennet is truly an inspiring character as the story is told through her, and her interaction with other characters clearly shows Jane Austen's view on all kinds of love. This is a novel that I would recommend to anyone who loves a good read!	5
I love this book! The romance, the humor, and the characters we can all connect with set this book apart from other classics. Jane Austen was a genius... who doesn't want to be Elizabeth?	5
I love the story of Elizabeth and Mr. Darcy. It took me awhile to realize the big deal. But after reading the book instead of just watching the movie it makes much more sense.	5
For some reason I had never read this book. It was on our high school reading list but I made another choice. Once you get past the language and immerse yourself in the story I t was hard to put down.	5
Gotta love this classics. Can never go wrong with getting a book by Austen. Excellent writer and plus it was free!	5
This is one of those weird occasions where I actually prefer the movie (the one staring Keira Knightly). I guess she seemed a too dumb for me in the book. But I did like all the details the movie left out	3
This is the first time I read a Jane Austen book. The language is so formidable and lovely at the same time. I was inspired to read Pride and Prejudice because of the 200th anniversary it's writing and now I understand the reasoning behind the long-term love by Austen readers.	5
I was wholly engrossed by the novel. But this particular version of the book purchased for kindle is really bad. Text at some pages are not aligned. It was similar to reading a PDF in kindle. Better to read the book through PDF.	3
Miss Austen is the most dear friend! Oh how we laugh and conspire together! She has given me Mr Darcy, whom all young ladies should have, and she has shown me myself, whom I know better from her dearest Lizzie.	5
This Austen classic is full of wit; you'll notice more and more each time you read it. It really gets better with age!	5
I could read Pride and Prejudice again and again and still enjoy every page. A true classic to be enjoyed	5
I've read this story in hard cover a couple of times, so when I got my Kindle and saw that there was a free version for download, I downloaded it. I downloaded it so that my daughter could read it. My family has the DVD set of Pride and Prejudice Istarring Colin Firth) and they love it, so I wanted my daughter to enjoy the written version. She did! As I said, this is a classic tale for all ages and I highly recommend it.	5
Sometimes the language was hard to understand but it helped to understand the movie better by reading the book. Enjoyed the book	2
Seeing Lizzie struggle with herself and others was well done. Mr. Darcy seemed too cruel to suddenly be so nice. But he was trying to NOT love Lizzie. Fun story, everything tied up in a pretty ribbon in the end.	3
One of my favorite books. The realization of the truth set them free to love. Oh Mr. Darcy, Mr. Darcy, Mr. Darcy!	4
This is my favourite book of all time. It is truly a timeless classic. I recommend it to anyone who is old enough to comprehend what the book is about.	5
I was worried when I first started reading the book because my friend told me that it was slow paced. the courtship between two people was different back then than it is today so you have to be prepared for it. other than that small detail I completely loved the book. Mr. Darcy and Elizabeth are a great couple. I enjoyed it so much I read it again. if you are the kind of person to wonder how dating or romance happened then read this book; you will absolutely love the chemistry between the two.	5
I wished I had read this novel in high school. I have been missing out!a terrific,classic read that I recommend to all.	5
My favorite book ever! It is wonderfully written and the plot is exciting and hard to put down once started.	5
Awesome book!!!! Loved it and the movie!!!! Will be reading more of Jane Austen, don't know why I haven't read these before!!!	5
Wonderful, feel like is am being transported to another time. Love her style of writing and the way the characters come to life	5
I love this publishers collection of Jane Austen books, with all the facts, and side notes throughout the story it makes for a great read!	4
Pride and Prejudice is a wonderful work. It is actually quite hilarious at times, especially when looking at it through the lens of today. A good read for all!	5
The reading experience was pleasurable due to the contrast between black text and white page background. I would have loved to see illustrations though.	5
No matter how many times i read this book i always find more that i love about it! darcy and elizabeth are a most amazing couple, they dont make them like that any more!	5
Jane Austen is a must read for all generations. Pride and Prejudice is one of her greatest stories. A classic story to be read over and over.	5
It is one of my favourite books ever. I could read it over and over again.I also watched the movie twice, but it doesn't give you the experience the book does.	5
I have always loved Pride and Prejudice. It is a stroy I read over and over every few years. There are so many similarities to life everywhere and how pride and prejudice could get in the way of happiness if we let it. I love that I can now read it on my kindle as well!	5
Very well written British literature. Example of the life and times during this period, giving an insight of day to day living	5
There is nothing to say about "Pride and Prejudice" that most readers don't already know. It is a brilliant novel from the pen of Jane Austen, and therefore should be read be every intelligent person. I already had a copy or two of the book, as well as countless film versions, but I needed a large print edition since I'm now old. And it's nice to be able to read the book without my glasses again. So if you're in your 40s and love this book, your home library or bedside table needs this large print edition of it.	5
I love this book and read it every couple years, now I have it at my fingertips, with the kindle app.	5
I have not read a lot of this book yet. It is very interesting. It is set in older times when horses and buggies were used.	4
I've seen several movie versions of the book, and decided to read it again since the first time that I read it was in high school in 1964. I loved reading it again and to see how much the movies were condensed. Reading the book also clarified some questions that I had about the movies. It's such a wonderful story and so well written.	5
Anyone who loves Pride and Prejudice will enjoy this edition. Added some flavor to the story. I would recommend to family and friends.	5
Brilliant, as expected, well written , enjoyed very much, as good as expected from the Bbc adaptation. Will read again	5
One of my favorite books ever. I started reading this Nov. 1st and finished now. I couldn't put my Kindle down, and it died several times because I wouldn't charge it. I loved it so much.	5
I loved the book, so I was interested in seeing this illustrated version. I like to draw Victorian pictures and then pop culturize them in a sort of "Dali" way.	4
Classic book will read in one sitting, fall in love with then read all over again, to fall in love all over again.	5
I had already read two books by different authors that came after Pride and Prejudice. I loved the first two books and was not disappointed in Pride And Prejudice. It was full of intrigue and romance, could not put it down.	4
Ok, so the language can be a little rough at times, but reading this book on my kindle was easier because I can look up the definitions without losing the flow of the book. I'm on my fourth read of this book and it gets better each time. A must read classic!	5
This is such a great novel. I have the paper book, one on my kindle, and also 2 movies. I think this is the best book from Austen.	5
the reason i have to tell you i liked it was because i did not finish it just got busy and my son deleted it, but i did like what i had read so far about half way through	5
I read this in high school, and this was perfect to come back to most def. one of the greatest books I have ever read!	5
And I've read it more than once! One of my absolute favorite books ever, such a WONDERFUL story with great characters! Definately worth the read over and over again	5
There's not much new to say about Jane Austen though in my experience readers of classic novels either love her or hate her. When I was younger I found her books to be too sugary for my taste but now I find her work to be very enjoyable. Perhaps it comes with age :-). It's a great love story to read on a stormy night in front of the fire. Wonderful character development. If one prefers more angst I'd recommend something like Rememberance of Things Past :-).	5
All of Jane Austen's writings are exceptional but Pride and Prejudice has always been my favorite. It is so well written; full of such amazing, well-developed characters you either love or hate. The plot is so enjoyable and the humor is so well done it's fascinating! Everyone who loves to read should read this book.	5
With the language written for another time period I had to read it slow but I enjoyed it once I got the hand of the writing style. Now one of my favorites.	5
I read this book in high school and enjoyed is somewhat. Recently I read it again and was far more impressed. It gives a great description of the period (19th century) and Austen's character development is wonderful. There are many lines often quoted today and many miss out because they never read the book. Her humor is subtle but witty. It's doesn't have the action of many books today but it is relaxing reading.The Kindle version of the book is good. It is clear and easy to read with good navigation (for a Kindle).	4
Such a great read. The book and movie are both amazing. I would recommend for anyone to read this book. Jane Austen was an amazing writer.	5
This is a classic, a favorite among my family and peers and a story that never gets old. In a time when being proper was taught, and social standing was what you were born into somehow true love sometimes prevails. Jane Austen, although never married, can write with the soul of a true romantic. She uses wit and twists on what was considered &#34;normal&#34; in her time period and made a masterpiece that lives on through the ages.This is a love story about a girl named Elizabeth Bennet, who lives in a less than grand social stature with her sisters, her father, and her outspoken mother. She is witty, lovable and in a word headstrong. Although she does not realize it, the love of her life, Mr. Darcy is fighting with his own sense of propriety and moral guidelines to put a halt to the love he feels for this young woman.Engaging, with characters you love and in some cases cannot help but love to hate bring together a truly remarkable novel that will be hard to put down,	5
who doesn't love this book? Excellent piece of literature. I enjoyed this in high school and decided to get the ebook for an overseas flight. This is definitely one of my favorite books.	5
In all seriousness, this is a classic piece of English literature. Austen has amazing characters and a wonderful insight into the era. Every English speaker should read this book at some point in their lives.	5
